sim,mes,estado,ticket,vendas,faturamento
29,11,baixo,5832.934899530999,2.572923611193225,15007.69592555629
29,12,alto,37201.134093461944,0.0,0.0
30,1,baixo,4712.527360888564,0.817277777803861,3851.443889346899
30,2,medio,17429.024432995586,2.30767824081439,40220.58044264627
30,3,medio,12663.528161030146,2.260134259331391,28621.27384075208
30,4,baixo,9206.39484917912,2.4518333334115834,22572.545771766072
30,5,alto,18264.21341966906,2.019368055620004,36882.1691407059
30,6,alto,27571.026770380377,1.8998009259865578,52379.46218876881
30,7,baixo,2462.865943071161,4.328569444582591,10660.686267280915
30,8,alto,44886.4501379577,2.260134259331391,101449.40373656843
30,9,baixo,5182.042519824291,3.8471458334561146,19936.073288934447
30,10,medio,14101.028447124316,2.260134259331391,31870.21748515219
30,11,baixo,6852.720776887552,2.572923611193225,17631.527087768365
30,12,alto,30054.370211193585,0.0,0.0
31,1,baixo,4688.58077941638,0.817277777803861,3831.872880455314
31,2,medio,21258.867811489283,2.30767824081439,49058.626672923245
31,3,alto,51756.53113386434,2.260134259331391,116976.70915979854
31,4,alto,34536.673719777296,2.4518333334115834,84678.1678513098
31,5,medio,20920.013076157356,2.019368055620004,42245.20612914494
31,6,medio,15022.281335533988,1.8998009259865578,28539.343991678055
31,7,medio,16947.318928474266,4.328569444582591,73357.64688138988
31,8,medio,15565.412535085095,2.260134259331391,35179.9221311721
31,9,baixo,9854.106690076733,3.8471458334561146,37910.185495160724
31,10,medio,17204.481090473208,2.260134259331391,38884.437126597586
31,11,baixo,485.6698679452502,2.572923611193225,1249.59147048143
31,12,alto,66627.16831574611,0.0,0.0
32,1,baixo,7793.417045567419,0.817277777803861,6369.386564500072
32,2,alto,21158.143546939595,2.30767824081439,48826.1874792999
32,3,baixo,1452.4576271450487,2.260134259331391,3282.7492433377042
32,4,alto,46020.60474435675,2.4518333334115834,112834.85273597314
32,5,medio,14497.850460356078,2.019368055620004,29276.496094798837
32,6,medio,17699.631024407277,1.8998009259865578,33625.775409789356
32,7,baixo,7192.792296759901,4.328569444582591,31134.500956983942
32,8,medio,16360.95295321984,2.260134259331391,36977.950284881255
32,9,baixo,5448.2691483746985,3.8471458334561146,20960.285953717215
32,10,alto,35663.87231673529,2.260134259331391,80605.1396434738
32,11,baixo,9533.162688824465,2.572923611193225,24528.09937142276
32,12,baixo,8038.341856375236,0.0,0.0
33,1,baixo,6953.999923775639,0.817277777803861,5683.349604551573
33,2,alto,44827.0510833727,2.30767824081439,103446.41038497431
33,3,baixo,3016.465898617276,2.260134259331391,6817.617919569755
33,4,medio,23939.176024108205,2.4518333334115834,58694.86975031588
33,5,baixo,3441.757768673295,2.019368055620004,6950.175693240835
33,6,medio,17098.353707757127,1.8998009259865578,32483.468206842685
33,7,baixo,4639.63221890168,4.328569444582591,20082.97025683874
33,8,alto,30561.51112864083,2.260134259331391,69073.1183187787
33,9,alto,40544.41535817368,3.8471458334561146,155980.27861511198
33,10,alto,25560.078186762006,2.260134259331391,57769.20838108979
33,11,alto,38836.311215079375,2.572923611193225,99922.86209692598
33,12,baixo,6072.192007188427,0.0,0.0
34,1,baixo,3521.7033119404796,0.817277777803861,2878.2098568672127
34,2,alto,41816.38366221177,2.30767824081439,96498.75868683244
34,3,alto,34575.47381035504,2.260134259331391,78145.2128913987
34,4,baixo,7059.98430600121,2.4518333334115834,17309.90485481641
34,5,baixo,10239.435517483946,2.019368055620004,20677.188991587966
34,6,baixo,4208.440310501924,1.8998009259865578,7995.198798850712
34,7,medio,23020.209739844475,4.328569444582591,99644.57648777335
34,8,medio,25341.62336719338,2.260134259331391,57275.47115926668
34,9,baixo,4236.461871015407,3.8471458334561146,16298.286635672619
34,10,medio,19663.586200202437,2.260134259331391,44442.34483239349
34,11,baixo,5808.362898067046,2.572923611193225,14944.474042815413
34,12,medio,23585.49579323714,0.0,0.0
35,1,baixo,4894.532798224336,0.817277777803861,4000.192888720899
35,2,medio,25806.264578367576,2.30767824081439,59552.55524419799
35,3,baixo,6843.487234196314,2.260134259331391,15467.199951304114
35,4,alto,32110.127705242852,2.4518333334115834,78728.68144781722
35,5,alto,34651.163697323966,2.019368055620004,69973.45306043557
35,6,baixo,5511.079347006316,1.8998009259865578,10469.953646627993
35,7,baixo,8114.070104496848,4.328569444582591,35122.31592552613
35,8,alto,23958.86992208186,2.260134259331391,54150.262725761626
35,9,alto,30360.651259375445,3.8471458334561146,116801.85299352038
35,10,alto,38994.087655266274,2.260134259331391,88131.87342103857
35,11,baixo,3411.394835842451,2.572923611193225,8777.258320241679
35,12,baixo,7909.213366177459,0.0,0.0
36,1,baixo,7127.2475091386605,0.817277777803861,5824.941006126948
36,2,medio,14844.96289889574,2.30767824081439,34257.397867478605
36,3,baixo,2396.6535567827004,2.260134259331391,5416.758811433012
36,4,baixo,4747.388539443231,2.4518333334115834,11639.805467663045
36,5,alto,22991.770515804652,2.019368055620004,46428.84692176178
36,6,baixo,11660.02983660189,1.8998009259865578,22151.735480607163
36,7,alto,35678.128711245285,4.328569444582591,154435.2577793812
36,8,medio,16489.224013224855,2.260134259331391,37267.86010207934
36,9,medio,7862.150315036888,3.8471458334561146,30246.838826499843
36,10,baixo,7797.928563693167,2.260134259331391,17624.36549862175
36,11,baixo,6827.103066431528,2.572923611193225,17565.614675671346
36,12,alto,22677.25194471564,0.0,0.0
37,1,baixo,4210.509839528983,0.817277777803861,3441.156125071539
37,2,alto,47424.6310104544,2.30767824081439,109440.78906147697
